index,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,y
1574,11400,50166.0,61395.0,DebtCon,Other,1.0,0.0,0.0,188.88668235,1.0,12.0,26.950451284,0
453,6800,71666.0,99913.0,HomeImp,Other,0.0,0.0,1.0,196.46499893,0.0,31.0,35.761604731,0
4671,24500,,51623.0,DebtCon,Other,,,,91.862388359,,12.0,28.879570662,0
4108,21500,9579.0,30807.0,DebtCon,Other,,0.0,0.0,58.117463621,2.0,19.0,42.49201034,0
2708,15300,78375.0,108175.0,HomeImp,Other,6.0,1.0,0.0,82.104836481,0.0,20.0,22.50324916,1
1318,10500,63130.0,71387.0,DebtCon,Other,3.0,0.0,2.0,305.55692802,0.0,10.0,32.177916696,0
5885,54000,176922.0,256977.0,DebtCon,ProfExe,6.0,0.0,0.0,225.56569998,2.0,33.0,37.989689206,0
5359,30500,113822.0,148478.0,DebtCon,ProfExe,10.0,0.0,0.0,165.78827835,0.0,16.0,31.163207005,0
2348,14200,44412.0,72946.0,DebtCon,ProfExe,19.0,0.0,0.0,196.1321341,0.0,15.0,23.773201872,0
4881,25600,50910.0,87358.0,DebtCon,Other,19.0,2.0,0.0,104.40647219,0.0,27.0,42.677450653,1
686,8000,,49000.0,HomeImp,Other,11.0,1.0,0.0,310.4,2.0,13.0,,0
5884,53900,,91309.0,HomeImp,Other,,0.0,0.0,349.79574811,0.0,6.0,22.061329914,0
3881,20300,37388.0,55703.0,DebtCon,Other,,0.0,0.0,222.733567,0.0,12.0,39.814736842,0
2370,14300,21828.0,38000.0,DebtCon,Mgr,17.0,1.0,0.0,103.5,1.0,17.0,,0
631,7900,44682.0,57285.0,DebtCon,,7.0,1.0,0.0,110.07185689,1.0,25.0,25.409016713,0
5205,28100,112564.0,162129.0,DebtCon,ProfExe,7.0,0.0,0.0,115.56446202,2.0,26.0,33.091681472,0
108,4300,71206.0,78698.0,DebtCon,Sales,3.0,0.0,0.0,129.93286902,0.0,31.0,34.181376516,0
3633,19000,100670.0,122581.0,DebtCon,Mgr,10.0,0.0,,81.252547416,0.0,27.0,41.863631054,1
4400,22900,,81255.0,DebtCon,Sales,3.0,0.0,0.0,405.86784833,0.0,22.0,23.542129915,0
2971,16300,43500.0,69875.0,DebtCon,ProfExe,5.0,0.0,0.0,245.53333333,3.0,32.0,,0
2209,13600,101377.0,131079.0,HomeImp,ProfExe,10.0,0.0,0.0,174.34778761,2.0,32.0,27.969137978,0
4658,24400,95843.0,123377.0,DebtCon,Self,2.0,0.0,0.0,201.97675616,1.0,26.0,32.903468132,0
5052,26900,69000.0,106500.0,DebtCon,Sales,0.6,0.0,1.0,115.7,2.0,19.0,,1
3671,19300,99714.0,126965.0,HomeImp,Mgr,0.0,0.0,1.0,301.75357401,1.0,20.0,43.290941693,0
5011,26500,47820.0,76159.0,DebtCon,Other,24.0,,0.0,282.44500782,0.0,30.0,41.288882375,0
2055,13000,152029.0,173750.0,HomeImp,ProfExe,20.0,0.0,0.0,19.333333333,7.0,5.0,,1
5959,89900,48811.0,88934.0,DebtCon,Other,15.0,0.0,0.0,219.60100218,0.0,16.0,34.571519125,0
5505,33700,28956.0,45640.0,DebtCon,Other,0.0,0.0,0.0,59.042703682,0.0,6.0,16.495080637,0
4580,23900,87884.0,116559.0,DebtCon,Mgr,23.0,,0.0,314.39449343,0.0,42.0,37.98813172,0
5452,32400,51220.0,106361.0,DebtCon,Office,3.0,0.0,0.0,172.36214796,2.0,24.0,36.489097213,0
2473,14800,64365.0,85272.0,DebtCon,Other,0.0,1.0,0.0,242.55236799,2.0,26.0,29.819634389,0
5642,39300,,62158.0,DebtCon,Other,0.0,0.0,0.0,238.87412923,1.0,14.0,1.0289309682,1
1867,12500,37562.0,57081.0,HomeImp,Other,22.0,0.0,1.0,129.48684395,0.0,23.0,39.083002442,0
1969,12800,58592.0,87002.0,DebtCon,Office,13.0,0.0,0.0,139.53084276,0.0,24.0,37.531077087,0
779,8400,35240.0,54314.0,DebtCon,Office,8.0,0.0,0.0,210.58001479,1.0,22.0,32.571867291,0
3807,20000,16000.0,87300.0,DebtCon,Other,28.0,1.0,6.0,232.33333333,1.0,21.0,,1
2195,13600,89937.0,110986.0,DebtCon,Sales,14.0,,2.0,146.71874245,1.0,17.0,33.747115834,0
1507,11100,,,,,,,,,,,26.232459223,0
4560,23800,,55669.0,DebtCon,Other,,0.0,1.0,308.42512578,0.0,18.0,37.654075235,0
4759,25000,95000.0,127000.0,HomeImp,ProfExe,15.0,1.0,2.0,296.2,2.0,27.0,,1
4364,22700,77356.0,106233.0,HomeImp,Mgr,14.0,0.0,0.0,161.64634096,0.0,27.0,35.420928075,0
27,2500,15000.0,20200.0,HomeImp,,18.0,0.0,0.0,136.06666667,1.0,19.0,,1
999,9400,26700.0,40150.0,HomeImp,Other,9.0,0.0,0.0,80.166666667,0.0,4.0,,0
2851,15900,38514.0,50309.0,DebtCon,Other,6.0,1.0,0.0,101.82614234,1.0,16.0,38.877808385,0
394,6400,57887.0,74776.0,HomeImp,Mgr,3.0,0.0,1.0,126.32864372,0.0,22.0,28.756345434,0
4078,21300,74081.0,102810.0,DebtCon,Office,9.0,0.0,0.0,200.91114932,1.0,12.0,31.155585928,0
526,7200,,38061.0,HomeImp,Other,,,,299.75272612,,12.0,31.880033183,0
3013,16500,,88454.0,DebtCon,Office,30.0,0.0,0.0,320.42145028,0.0,16.0,14.097940896,0
2698,15300,127172.0,156578.0,DebtCon,Mgr,,0.0,0.0,213.28602181,0.0,19.0,36.290353532,0
1307,10500,60145.0,63268.0,HomeImp,Other,4.0,0.0,0.0,122.49607792,0.0,34.0,36.736870753,0
5552,35400,90295.0,139602.0,DebtCon,Other,12.0,0.0,0.0,62.806810713,0.0,35.0,40.22961403,0
4385,22800,132706.0,170396.0,DebtCon,ProfExe,8.0,0.0,0.0,147.41494905,0.0,37.0,19.518531863,0
5732,42800,6929.0,67573.0,HomeImp,Office,,0.0,0.0,299.38089192,0.0,19.0,14.04201152,0
3141,17000,27088.0,166437.0,HomeImp,Self,7.0,0.0,0.0,306.67417105,0.0,27.0,26.156717881,0
2572,15000,72000.0,95000.0,DebtCon,Other,0.0,0.0,0.0,147.1,1.0,18.0,,0
1134,10000,68807.0,76581.0,HomeImp,Office,14.0,0.0,0.0,237.6478941,0.0,32.0,42.335573512,0
5380,30900,189798.0,301984.0,DebtCon,Other,28.0,0.0,0.0,150.91736328,0.0,22.0,37.236507841,0
1658,11800,38825.0,51984.0,DebtCon,Other,,0.0,0.0,82.527794351,0.0,14.0,40.88273326,0
788,8400,37256.0,45956.0,DebtCon,Other,1.0,0.0,0.0,214.44323,1.0,6.0,31.24524851,1
3647,19200,68902.0,98737.0,DebtCon,Office,1.0,0.0,0.0,166.81657408,4.0,19.0,33.035075976,0
5922,69000,197587.0,295551.0,DebtCon,Self,10.0,0.0,0.0,211.77639117,3.0,24.0,30.356856518,0
1853,12400,49264.0,57923.0,DebtCon,Other,0.0,0.0,0.0,182.00104146,2.0,13.0,27.00877688,0
2662,15200,20005.0,39605.0,DebtCon,Mgr,8.0,0.0,0.0,96.734902994,0.0,10.0,21.74161074,0
5235,28400,150784.0,192411.0,HomeImp,Self,0.0,0.0,0.0,173.30549337,1.0,16.0,41.543254137,0
2984,16400,21857.0,51994.0,HomeImp,ProfExe,7.0,0.0,0.0,201.93333333,0.0,14.0,,0
4321,22500,,143254.0,,,,,,,,,,0
4006,20900,58299.0,78684.0,DebtCon,,3.0,0.0,0.0,98.66282045,0.0,16.0,38.972003875,0
3355,17800,8642.0,88369.0,HomeImp,Other,13.0,0.0,0.0,265.02210303,0.0,22.0,26.480792368,0
2899,16000,,33382.0,DebtCon,Other,13.0,,,84.93118132,1.0,9.0,33.720783378,0
723,8200,47700.0,60000.0,DebtCon,Other,0.1,0.0,0.0,,0.0,0.0,,1
3946,20600,147855.0,125839.0,,ProfExe,4.0,1.0,0.0,97.109583625,3.0,34.0,29.697506653,0
2624,15100,45351.0,65481.0,DebtCon,Other,4.0,0.0,0.0,91.715292521,9.0,18.0,39.070153046,1
2676,15200,8723.0,66817.0,DebtCon,Sales,0.0,0.0,0.0,309.50263352,0.0,5.0,37.7638359,0
5881,53700,24158.0,82627.0,HomeImp,Other,2.0,2.0,0.0,250.66654255,6.0,14.0,43.268375449,0
1479,11000,46093.0,60563.0,DebtCon,Mgr,4.0,0.0,0.0,190.48216428,1.0,21.0,29.578148133,0
2335,14100,43927.0,60000.0,DebtCon,Other,0.0,0.0,0.0,0.0,12.0,8.0,,1
2805,15700,,54557.0,DebtCon,Office,2.0,0.0,0.0,93.044539516,2.0,8.0,41.25598551,0
2371,14300,37000.0,54000.0,DebtCon,,0.0,0.0,0.0,320.63333333,2.0,26.0,,1
5811,50000,202601.0,288000.0,DebtCon,ProfExe,3.0,1.0,1.0,160.66666667,2.0,30.0,,1
1963,12800,81030.0,100333.0,DebtCon,Mgr,11.0,0.0,1.0,80.148943035,4.0,29.0,42.319370392,1
4391,22800,129697.0,167475.0,DebtCon,ProfExe,5.0,0.0,1.0,202.60380291,1.0,18.0,22.043933842,1
3344,17800,,95639.0,,Other,,0.0,0.0,179.84935161,1.0,9.0,33.142257222,0
2366,14300,111623.0,127049.0,DebtCon,,2.0,0.0,0.0,145.10187268,1.0,26.0,34.429631976,0
421,6600,95450.0,112630.0,HomeImp,Office,23.0,0.0,0.0,122.81558408,0.0,12.0,36.773458722,0
1861,12400,50573.0,84008.0,DebtCon,Other,15.0,1.0,0.0,76.042086926,0.0,7.0,41.027966747,1
142,4900,57461.0,68494.0,DebtCon,ProfExe,8.0,0.0,4.0,183.63561323,0.0,30.0,22.795423552,0
3915,20500,169689.0,198931.0,DebtCon,ProfExe,9.0,0.0,0.0,258.62004189,1.0,37.0,26.366126268,0
4720,25000,47032.0,75957.0,DebtCon,Other,9.0,0.0,7.0,259.46652785,3.0,22.0,40.787975749,1
3200,17200,62514.0,96633.0,HomeImp,ProfExe,25.0,1.0,0.0,224.76435905,1.0,24.0,36.702340701,0
5706,41700,,854112.0,HomeImp,Other,16.0,0.0,0.0,180.60887818,0.0,23.0,42.071645383,1
2542,15000,57900.0,88200.0,DebtCon,ProfExe,10.0,,,,,,,1
4952,26100,20566.0,50534.0,DebtCon,Other,24.0,0.0,0.0,140.5532102,1.0,10.0,24.098266761,0
1412,10800,78898.0,86567.0,DebtCon,ProfExe,9.0,0.0,0.0,179.83082878,0.0,12.0,40.291951983,0
2597,15000,62100.0,40000.0,DebtCon,ProfExe,1.0,0.0,0.0,111.6,2.0,13.0,,1
154,5000,100000.0,129693.5,HomeImp,Mgr,13.0,,,,,,,1
4372,22700,108488.0,139559.0,HomeImp,ProfExe,11.0,0.0,0.0,190.9727785,0.0,23.0,34.080016231,0
4860,25500,113204.0,184561.0,DebtCon,Sales,17.0,1.0,0.0,308.95819842,1.0,31.0,34.357866,0
5886,56800,95321.0,169000.0,DebtCon,Other,3.0,0.0,0.0,239.43333333,4.0,38.0,,1
2612,15000,26284.0,40908.0,DebtCon,ProfExe,20.0,0.0,1.0,198.83120375,1.0,16.0,32.012392305,0
5833,50400,168561.0,244322.0,DebtCon,Office,16.0,0.0,1.0,184.52328535,3.0,47.0,47.417376045,1
4219,22000,,72304.0,HomeImp,Office,9.0,0.0,0.0,120.53201836,2.0,4.0,20.176213451,0
3792,20000,145000.0,117500.0,,ProfExe,5.0,0.0,0.0,96.4,3.0,34.0,,0
5728,42600,22446.0,66485.0,DebtCon,Other,17.0,0.0,0.0,204.20363317,0.0,30.0,41.156275936,0
1316,10500,41467.0,58329.0,DebtCon,Mgr,2.0,0.0,0.0,187.71348615,0.0,22.0,27.86112392,0
956,9200,64900.0,78000.0,DebtCon,Mgr,10.0,0.0,0.0,122.76666667,2.0,24.0,,1
3230,17300,51185.0,65537.0,DebtCon,Other,6.0,0.0,1.0,129.83794119,3.0,49.0,29.311594064,0
3837,20100,70491.0,100797.0,DebtCon,Other,,2.0,0.0,247.03727185,2.0,14.0,40.272149382,0
4853,25500,143881.0,178914.0,DebtCon,ProfExe,7.0,0.0,0.0,323.0225718,0.0,35.0,37.575821975,0
2633,15100,,65961.0,,,0.0,0.0,0.0,,0.0,0.0,1.6035079777,0
4048,21200,109747.0,174666.0,DebtCon,Office,7.0,0.0,0.0,211.8072267,3.0,24.0,40.39483989,0
1564,11400,43530.0,56600.0,HomeImp,Other,21.0,0.0,0.0,114.98297904,0.0,23.0,39.481662901,0
2495,14900,85486.0,97795.0,HomeImp,Office,,0.0,0.0,173.01078502,1.0,26.0,41.583529165,0
3650,19200,73339.0,95426.0,DebtCon,Office,1.0,0.0,0.0,169.97974973,4.0,19.0,33.299295759,0
163,5000,6000.0,38575.0,HomeImp,Self,7.0,0.0,1.0,335.03333333,3.0,42.0,,1
2543,15000,34200.0,38900.0,DebtCon,Other,9.2,0.0,0.0,170.7,4.0,21.0,,1
4336,22600,133264.0,172882.0,DebtCon,ProfExe,6.0,1.0,0.0,190.24756023,0.0,37.0,19.973955025,0
3514,18500,49367.0,71485.0,DebtCon,ProfExe,10.0,0.0,0.0,175.38704889,1.0,42.0,37.772221651,0
1742,12000,28298.0,72000.0,DebtCon,Other,8.0,,,105.5,2.0,22.0,,1
5825,50100,48370.0,106233.0,HomeImp,Self,8.0,0.0,0.0,193.65090514,3.0,36.0,39.935343568,0
2457,14700,33150.0,46053.0,HomeImp,Other,8.0,0.0,0.0,76.914717556,2.0,11.0,30.69643481,0
1383,10700,50210.0,64838.0,HomeImp,Other,9.0,0.0,0.0,95.039168276,2.0,34.0,40.396233444,0
2188,13600,66754.0,80156.0,DebtCon,Other,5.0,0.0,0.0,238.62182004,3.0,26.0,31.552706969,0
4864,25500,,121708.0,DebtCon,Mgr,8.0,1.0,0.0,151.96934115,0.0,27.0,33.159940628,0
5154,27700,,65635.0,HomeImp,Other,18.0,0.0,3.0,221.1,1.0,28.0,,1
912,9000,56930.0,67557.0,DebtCon,Other,0.0,0.0,1.0,118.69951614,2.0,18.0,36.686882044,0
1585,11500,77143.0,86862.0,DebtCon,ProfExe,8.0,0.0,1.0,164.59640287,1.0,12.0,39.449692717,0
3873,20300,90048.0,129230.0,DebtCon,ProfExe,13.0,,,134.94259728,,25.0,30.236554055,0
1945,12700,53199.0,82567.0,HomeImp,Other,3.0,0.0,1.0,185.32503543,0.0,13.0,27.390380405,0
1516,11200,32562.0,47220.0,DebtCon,Other,8.0,,1.0,151.28586742,7.0,29.0,38.019135045,0
3585,18900,127269.0,203737.0,HomeImp,ProfExe,14.0,0.0,0.0,206.20003676,0.0,21.0,36.272858359,0
2993,16400,57651.0,76854.0,DebtCon,Office,1.0,0.0,0.0,172.2000922,0.0,25.0,31.819622172,0
3153,17000,53058.0,74000.0,DebtCon,Other,17.0,1.0,0.0,204.93333333,1.0,21.0,,0
1218,10100,81263.0,98536.0,DebtCon,Mgr,1.0,0.0,0.0,73.160447708,1.0,23.0,38.331255722,0
646,8000,53000.0,65960.0,HomeImp,Other,7.5,0.0,0.0,132.56666667,0.0,17.0,,0
2440,14600,82837.0,95796.0,DebtCon,Other,0.0,0.0,0.0,148.35522113,0.0,23.0,42.033084871,0
4249,22100,132417.0,170643.0,DebtCon,ProfExe,4.0,0.0,0.0,180.03687676,0.0,37.0,21.236090456,0
3287,17500,68000.0,133015.0,DebtCon,Office,19.0,1.0,1.0,177.5,5.0,21.0,,1
4243,22100,60396.0,101741.0,DebtCon,Office,8.0,,0.0,97.023226329,1.0,17.0,35.681521324,0
2729,15400,73793.0,86176.0,DebtCon,Other,2.0,1.0,0.0,229.36937607,3.0,26.0,30.958519988,0
1071,9700,8852.0,60599.0,HomeImp,Other,7.0,2.0,1.0,359.1044913,1.0,21.0,16.87198276,0
5460,32600,79874.0,125000.0,DebtCon,Mgr,30.0,0.0,0.0,340.9,0.0,20.0,,0
3295,17500,102858.0,138977.0,DebtCon,Office,2.0,,,100.28121919,2.0,15.0,31.669319454,0
2065,13000,80277.0,106799.0,DebtCon,Other,3.0,0.0,0.0,67.111665924,2.0,14.0,37.297772993,0
5724,42500,9898.0,65778.0,HomeImp,Office,,0.0,0.0,318.25546193,0.0,18.0,15.652880789,0
1512,11100,148235.0,182053.0,HomeImp,Office,4.0,0.0,0.0,198.80971711,0.0,55.0,33.538726152,0
1558,11400,,38246.0,HomeImp,Other,,,0.0,88.886975341,0.0,10.0,37.658388771,0
913,9000,52257.0,58275.0,DebtCon,Sales,5.0,0.0,0.0,80.251800985,0.0,21.0,34.144725947,1
4690,24700,44306.0,74197.0,DebtCon,Other,5.0,0.0,0.0,73.715250636,1.0,18.0,35.441570262,0
4943,26100,113266.0,182082.0,DebtCon,Sales,18.0,0.0,0.0,304.85246909,1.0,31.0,33.193949357,0
119,4500,57000.0,,HomeImp,Other,5.0,,,222.6,1.0,13.0,,1
1460,11000,102000.0,120000.0,DebtCon,,3.0,0.0,0.0,125.8,1.0,26.0,,0
546,7400,,44651.0,HomeImp,Other,2.0,0.0,0.0,271.91816905,0.0,25.0,42.930043097,0
3187,17100,74922.0,91187.0,DebtCon,Mgr,0.0,0.0,0.0,80.582655587,0.0,16.0,26.767768842,0
3032,16500,51758.0,138693.0,DebtCon,Other,2.0,0.0,0.0,283.06984094,5.0,43.0,39.716770715,0
1625,11700,59932.0,80313.0,HomeImp,Office,14.0,0.0,0.0,238.48646158,0.0,32.0,44.474917703,0
5536,34800,138680.0,190729.0,DebtCon,ProfExe,21.0,0.0,0.0,198.12333421,0.0,21.0,35.577239252,0
3106,16800,94851.0,119053.0,DebtCon,Office,2.0,0.0,1.0,270.9986111,1.0,34.0,27.009239289,0
32,2800,4000.0,60850.0,HomeImp,Other,16.0,4.0,0.0,112.63333333,2.0,9.0,,1
5400,31300,188655.0,298090.0,DebtCon,Other,28.0,0.0,0.0,153.0868546,0.0,22.0,40.296770712,0
209,5200,,36425.0,DebtCon,Other,2.0,0.0,0.0,266.81346457,1.0,14.0,23.797401058,0
5260,28600,105907.0,156126.0,DebtCon,ProfExe,10.0,0.0,0.0,165.09073496,1.0,17.0,33.231300882,0
202,5100,93000.0,116875.0,HomeImp,Other,10.0,,,417.63333333,2.0,50.0,,0
3546,18600,96476.0,119780.0,DebtCon,Office,0.0,,2.0,264.15312468,0.0,29.0,40.805743364,0
5737,43000,18388.0,64896.0,DebtCon,Other,20.0,0.0,0.0,207.06646325,0.0,31.0,40.77787713,0
2764,15600,,66837.0,,,9.0,0.0,0.0,94.69068521,0.0,15.0,26.322569547,0
3697,19500,92663.0,152627.0,HomeImp,ProfExe,3.0,0.0,0.0,106.7126279,0.0,16.0,35.367656803,0
5725,42500,104027.0,158425.0,DebtCon,Other,14.0,,0.0,224.60137563,3.0,31.0,42.68375126,0
5908,65100,67389.0,142740.0,HomeImp,Office,9.0,0.0,1.0,116.90610408,0.0,11.0,43.368718125,0
653,8000,75690.0,96517.0,DebtCon,ProfExe,1.0,,,,,,27.336157387,0
2274,13900,68876.0,90813.0,HomeImp,Other,,0.0,0.0,284.49690358,0.0,19.0,31.164149986,0
4432,23000,42600.0,69500.0,DebtCon,Other,10.0,0.0,0.0,119.7,1.0,20.0,,0
566,7500,,49804.0,,,,,,,,,12.391235037,0
5463,32800,35458.0,78116.0,DebtCon,Other,9.0,,,126.51770522,,23.0,33.688056559,0
4798,25100,41314.0,71357.0,DebtCon,Office,19.0,0.0,0.0,183.6314283,1.0,22.0,33.665534117,0
4965,26300,94337.0,123054.0,DebtCon,ProfExe,0.0,1.0,0.0,204.91733941,2.0,38.0,35.725852186,0
5442,32200,108871.0,151667.0,DebtCon,Other,11.0,0.0,0.0,227.41543842,0.0,40.0,40.183098571,0
5766,44900,95410.0,157649.0,DebtCon,Other,16.0,,1.0,216.10104618,4.0,31.0,40.483515251,0
189,5000,68739.0,93435.0,,Mgr,3.0,0.0,0.0,148.72040469,0.0,23.0,36.669278612,0
3289,17500,90221.0,113564.0,DebtCon,Other,19.0,0.0,0.0,265.18462525,1.0,17.0,27.029438967,0
3763,20000,170706.0,224233.0,DebtCon,Office,11.0,0.0,0.0,207.03468454,0.0,32.0,41.102489224,0
3769,20000,145500.0,194000.0,HomeImp,Self,4.5,0.0,0.0,67.9,5.0,5.0,,1
3690,19400,86219.0,126904.0,HomeImp,Other,0.0,0.0,0.0,,0.0,0.0,34.480849784,1
61,3500,23200.0,38666.0,HomeImp,Other,11.0,0.0,0.0,162.36666667,0.0,14.0,,1
493,7000,53194.0,81150.0,HomeImp,ProfExe,14.0,7.0,0.0,183.63333333,2.0,28.0,,1
1907,12600,86785.0,110400.0,DebtCon,Other,0.7,1.0,,89.066666667,2.0,27.0,,1
2211,13600,67354.0,81255.0,DebtCon,Office,10.0,0.0,0.0,255.37875694,4.0,36.0,41.625398584,0
2976,16300,69327.0,102426.0,HomeImp,ProfExe,8.0,0.0,0.0,246.75466611,1.0,12.0,36.409094498,0
2714,15400,48275.0,69427.0,DebtCon,ProfExe,17.0,0.0,0.0,202.54621956,0.0,15.0,23.160040592,0
5858,51700,181000.0,255026.0,DebtCon,ProfExe,6.0,0.0,0.0,253.74209857,1.0,33.0,40.017603281,0
1536,11300,61810.0,79817.0,DebtCon,Office,6.0,0.0,0.0,98.224144195,1.0,14.0,25.52507894,0
1735,12000,,87000.0,DebtCon,Other,13.0,,,,,,,1
3430,18100,73356.0,86885.0,DebtCon,Other,10.0,0.0,0.0,73.746710533,3.0,12.0,31.571018889,0
934,9100,,50391.0,,,,,,,,,15.024705832,0
3098,16800,50445.0,71711.0,DebtCon,Other,5.0,0.0,0.0,71.230761689,5.0,18.0,40.582913478,1
5831,50300,,88313.0,HomeImp,Other,,0.0,0.0,344.40977664,0.0,7.0,22.169596305,0
2710,15300,49421.0,67343.0,DebtCon,Other,4.0,0.0,0.0,57.929415092,6.0,22.0,42.929614185,1
1904,12600,45633.0,77578.0,DebtCon,ProfExe,19.0,0.0,0.0,209.72551959,0.0,15.0,23.915614881,0
853,8700,,32855.0,HomeImp,,,,,,,,35.937902683,0
1321,10500,74000.0,89000.0,DebtCon,Mgr,6.0,0.0,0.0,138.03333333,2.0,27.0,,0
775,8400,44800.0,56000.0,DebtCon,Other,0.0,1.0,5.0,314.5,4.0,42.0,,1
829,8600,,51703.0,,,,,,,,,12.10514386,0
1119,9900,74009.0,108371.0,DebtCon,Office,1.0,0.0,0.0,246.09476485,0.0,36.0,17.257117147,0
2506,14900,97646.0,139884.0,HomeImp,ProfExe,13.0,0.0,0.0,119.08311639,5.0,22.0,36.360597073,0
5112,27400,,39858.0,DebtCon,Other,11.0,1.0,,87.379007649,,14.0,20.588214357,0
4793,25100,21490.0,71571.0,DebtCon,Other,,1.0,1.0,101.92513294,1.0,25.0,30.444119256,0
2858,15900,42623.0,66458.0,DebtCon,ProfExe,4.0,0.0,0.0,146.82789245,1.0,12.0,30.289129835,0
1836,12300,50441.0,56656.0,DebtCon,Office,1.0,0.0,0.0,186.45101665,0.0,21.0,35.452607421,0
4803,25100,96627.0,128022.0,DebtCon,ProfExe,1.0,0.0,0.0,197.63347142,3.0,37.0,35.980542351,0
5792,47700,93909.0,154158.0,DebtCon,Other,14.0,0.0,0.0,227.2282602,8.0,19.0,41.338124724,0
1000,9400,,30455.0,HomeImp,Office,18.0,0.0,0.0,194.61421604,0.0,16.0,39.000064863,0
2555,15000,62000.0,94575.0,HomeImp,ProfExe,23.0,0.0,0.0,238.4,1.0,24.0,,0
186,5000,44674.0,59375.0,HomeImp,Office,10.0,,,178.6925087,,19.0,26.448197463,0
2098,13200,77241.0,112904.0,DebtCon,Other,5.0,0.0,0.0,68.549045013,2.0,14.0,34.535243721,0
444,6800,139578.0,154602.0,HomeImp,ProfExe,12.0,0.0,0.0,201.96083432,0.0,18.0,22.325828788,0
1389,10700,67065.0,96171.0,DebtCon,Office,9.0,0.0,0.0,205.00760033,3.0,28.0,41.587201191,0
2005,12900,55673.0,64582.0,DebtCon,Other,4.0,0.0,0.0,163.41663166,0.0,14.0,26.987437342,0
5332,30000,109583.0,153132.0,DebtCon,ProfExe,10.0,0.0,0.0,162.3840072,1.0,16.0,33.760305236,0
1812,12300,79838.0,85209.0,DebtCon,ProfExe,8.0,0.0,0.0,173.83862388,0.0,11.0,37.824470796,0
13,2000,64536.0,87400.0,,Mgr,2.5,0.0,0.0,147.13333333,0.0,24.0,,0
5433,32000,35219.0,76888.0,DebtCon,Other,9.0,,,110.4525208,,23.0,32.364212626,0
2088,13200,,69139.0,,,0.0,1.0,0.0,,0.0,1.0,1.5659310471,0
2020,13000,81972.0,102295.0,HomeImp,ProfExe,5.0,0.0,0.0,107.42060929,0.0,26.0,24.720831083,0
5495,33500,37843.0,80771.0,DebtCon,Other,10.0,,,107.99711121,,23.0,33.96233051,0
272,5700,,68591.0,HomeImp,Office,0.0,0.0,0.0,69.645660473,0.0,4.0,41.185039558,0
1756,12000,88210.0,114224.0,DebtCon,ProfExe,8.0,0.0,0.0,203.46897898,1.0,36.0,41.572971522,0
616,7800,,11702.0,HomeImp,Other,0.0,0.0,0.0,44.629591574,2.0,7.0,21.271785371,1
179,5000,78893.0,82600.0,HomeImp,Mgr,16.0,0.0,0.0,133.9,1.0,34.0,,1
5398,31300,33658.0,76624.0,DebtCon,Other,,,,286.69628922,0.0,15.0,40.357373902,0
4908,25800,137140.0,167096.0,DebtCon,Other,7.0,0.0,1.0,209.08528296,1.0,19.0,36.18947433,0
3571,18800,77025.0,103322.0,HomeImp,ProfExe,8.0,0.0,0.0,87.133722098,0.0,15.0,33.405896838,0
1038,9600,53277.0,60843.0,DebtCon,Office,0.0,0.0,0.0,180.28406155,0.0,21.0,37.950787581,0
1430,10900,,66691.0,HomeImp,Other,,0.0,0.0,349.75236213,0.0,7.0,34.34334852,0
1206,10000,36000.0,68800.0,DebtCon,Other,13.0,0.0,0.0,118.66666667,6.0,15.0,,1
5597,37200,205922.0,267238.0,DebtCon,ProfExe,2.0,1.0,0.0,238.21147988,0.0,32.0,31.622843542,0
5800,48900,41260.0,102771.0,HomeImp,Self,8.0,0.0,0.0,192.2261774,3.0,35.0,41.218714523,0
3378,18000,68000.0,98898.0,DebtCon,Office,10.0,0.0,0.0,206.96666667,2.0,13.0,,0
4713,24900,139241.0,171296.0,DebtCon,Other,6.0,1.0,0.0,220.68715833,0.0,19.0,35.591655668,0
5765,44500,,50696.0,DebtCon,Other,,5.0,,128.65639343,,20.0,28.187139993,0
3800,20000,39000.0,62000.0,DebtCon,Office,6.0,0.0,0.0,170.43333333,2.0,27.0,,0
5128,27500,97601.0,136546.0,DebtCon,Other,9.0,0.0,0.0,80.497147072,5.0,39.0,,1
4609,24100,,49433.0,DebtCon,Other,,,,83.099726126,,13.0,26.148970181,0
1842,12300,11300.0,39000.0,,Other,,5.0,1.0,170.43333333,3.0,21.0,,1
2064,13000,60719.0,73677.0,,Other,11.0,0.0,0.0,256.7103553,0.0,26.0,27.310106973,0
2068,13100,70878.0,86743.0,DebtCon,ProfExe,10.0,0.0,0.0,174.88174385,0.0,11.0,39.784408257,0
622,7800,45391.0,61743.0,DebtCon,Other,12.0,0.0,0.0,105.08759384,0.0,22.0,36.70541274,0
3276,17500,17889.0,94453.0,DebtCon,Other,19.0,0.0,0.0,244.3562274,2.0,41.0,35.744770886,0
3044,16500,36206.0,53040.0,HomeImp,Other,9.0,0.0,0.0,118.30137184,0.0,9.0,17.747783551,0
774,8400,43900.0,55000.0,DebtCon,Office,1.0,0.0,0.0,169.43333333,1.0,21.0,,0
2975,16300,49868.0,76131.0,DebtCon,Other,9.0,0.0,0.0,81.274155797,2.0,9.0,40.372556541,1
673,8000,49000.0,60000.0,DebtCon,Mgr,11.0,0.0,0.0,107.53333333,1.0,19.0,,0
